0.708,3.45846e-323,3.45846e-323
0.712,3.45846e-323,3.45846e-323
0.716,3.45846e-323,3.45846e-323
0.72,3.45846e-323,3.45846e-323
0.724,3.45846e-323,3.45846e-323
0.728,3.45846e-323,3.45846e-323
0.732,3.45846e-323,3.45846e-323
0.736,3.45846e-323,3.45846e-323
0.74,3.45846e-323,3.45846e-323
0.744,3.45846e-323,3.45846e-323
0.748,3.45846e-323,3.45846e-323
0.752,3.45846e-323,3.45846e-323
0.756,3.45846e-323,3.45846e-323
0.76,3.45846e-323,3.45846e-323
0.764,3.45846e-323,3.45846e-323
0.768,3.45846e-323,3.45846e-323
0.772,3.45846e-323,3.45846e-323
0.776,3.45846e-323,3.45846e-323
0.78,3.45846e-323,3.45846e-323
0.784,3.45846e-323,3.45846e-323
0.788,3.45846e-323,3.45846e-323
0.792,3.45846e-323,3.45846e-323
0.796,3.45846e-323,3.45846e-323
0.8,3.45846e-323,3.45846e-323
0.804,3.45846e-323,3.45846e-323
0.808,3.45846e-323,3.45846e-323
0.812,3.45846e-323,3.45846e-323
0.816,3.45846e-323,3.45846e-323
0.82,3.45846e-323,3.45846e-323
0.824,3.45846e-323,3.45846e-323
0.828,3.45846e-323,3.45846e-323
0.832,3.45846e-323,3.45846e-323
0.836,3.45846e-323,3.45846e-323
0.84,3.45846e-323,3.45846e-323
0.844,3.45846e-323,3.45846e-323
0.848,3.45846e-323,3.45846e-323
0.852,3.45846e-323,3.45846e-323
0.856,3.45846e-323,3.45846e-323
0.86,3.45846e-323,3.45846e-323
0.864,3.45846e-323,3.45846e-323
0.868,3.45846e-323,3.45846e-323
0.872,3.45846e-323,3.45846e-323
0.876,3.45846e-323,3.45846e-323
0.88,3.45846e-323,3.45846e-323
0.884,3.45846e-323,3.45846e-323
0.888,3.45846e-323,3.45846e-323
0.892,3.45846e-323,3.45846e-323
0.896,3.45846e-323,3.45846e-323
0.9,3.45846e-323,3.45846e-323
0.904,3.45846e-323,3.45846e-323
0.908,3.45846e-323,3.45846e-323
0.912,3.45846e-323,3.45846e-323
0.916,3.45846e-323,3.45846e-323
0.92,3.45846e-323,3.45846e-323
0.924,3.45846e-323,3.45846e-323
0.928,3.45846e-323,3.45846e-323
0.932,3.45846e-323,3.45846e-323
0.936,3.45846e-323,3.45846e-323
0.94,3.45846e-323,3.45846e-323
0.944,3.45846e-323,3.45846e-323
0.948,3.45846e-323,3.45846e-323
0.952,3.45846e-323,3.45846e-323
0.956,3.45846e-323,3.45846e-323
0.96,3.45846e-323,3.45846e-323
0.964,3.45846e-323,3.45846e-323
0.968,3.45846e-323,3.45846e-323
0.972,3.45846e-323,3.45846e-323
0.976,3.45846e-323,3.45846e-323
0.98,3.45846e-323,3.45846e-323
0.984,3.45846e-323,3.45846e-323
0.988,3.45846e-323,3.45846e-323
0.992,3.45846e-323,3.45846e-323
0.996,3.45846e-323,3.45846e-323
1,3.45846e-323,3.45846e-323
1.004,3.45846e-323,3.45846e-323
1.008,3.45846e-323,3.45846e-323
1.012,3.45846e-323,3.45846e-323
1.016,3.45846e-323,3.45846e-323
1.02,3.45846e-323,3.45846e-323
1.024,3.45846e-323,3.45846e-323
1.028,3.45846e-323,3.45846e-323
1.032,3.45846e-323,3.45846e-323
1.036,3.45846e-323,3.45846e-323
1.04,3.45846e-323,3.45846e-323
1.044,3.45846e-323,3.45846e-323
1.048,3.45846e-323,3.45846e-323
1.052,3.45846e-323,3.45846e-323
1.056,3.45846e-323,3.45846e-323
1.06,3.45846e-323,3.45846e-323
1.064,3.45846e-323,3.45846e-323
1.068,3.45846e-323,3.45846e-323
1.072,3.45846e-323,3.45846e-323
1.076,3.45846e-323,3.45846e-323
1.08,3.45846e-323,3.45846e-323
1.084,3.45846e-323,3.45846e-323
1.088,3.45846e-323,3.45846e-323
1.092,3.45846e-323,3.45846e-323
1.096,3.45846e-323,3.45846e-323
1.1,3.45846e-323,3.45846e-323
1.104,3.45846e-323,3.45846e-323
1.108,3.45846e-323,3.45846e-323
1.112,3.45846e-323,3.45846e-323
1.116,3.45846e-323,3.45846e-323
1.12,3.45846e-323,3.45846e-323
1.124,3.45846e-323,3.45846e-323
1.128,3.45846e-323,3.45846e-323
1.132,3.45846e-323,3.45846e-323
1.136,3.45846e-323,3.45846e-323
1.14,3.45846e-323,3.45846e-323
1.144,3.45846e-323,3.45846e-323
1.148,3.45846e-323,3.45846e-323
1.152,3.45846e-323,3.45846e-323
1.156,3.45846e-323,3.45846e-323
1.16,3.45846e-323,3.45846e-323
1.164,3.45846e-323,3.45846e-323
1.168,3.45846e-323,3.45846e-323
1.172,3.45846e-323,3.45846e-323
1.176,3.45846e-323,3.45846e-323
1.18,3.45846e-323,3.45846e-323
1.184,3.45846e-323,3.45846e-323
1.188,3.45846e-323,3.45846e-323
1.192,3.45846e-323,3.45846e-323
1.196,3.45846e-323,3.45846e-323
1.2,3.45846e-323,3.45846e-323
1.204,3.45846e-323,3.45846e-323
1.208,3.45846e-323,3.45846e-323
1.212,3.45846e-323,3.45846e-323
1.216,3.45846e-323,3.45846e-323
1.22,3.45846e-323,3.45846e-323
1.224,3.45846e-323,3.45846e-323
1.228,3.45846e-323,3.45846e-323
1.232,3.45846e-323,3.45846e-323
1.236,3.45846e-323,3.45846e-323
1.24,3.45846e-323,3.45846e-323
1.244,3.45846e-323,3.45846e-323
1.248,3.45846e-323,3.45846e-323
1.252,3.45846e-323,3.45846e-323
1.256,3.45846e-323,3.45846e-323
1.26,3.45846e-323,3.45846e-323
1.264,3.45846e-323,3.45846e-323
1.268,3.45846e-323,3.45846e-323
1.272,3.45846e-323,3.45846e-323
1.276,3.45846e-323,3.45846e-323
1.28,3.45846e-323,3.45846e-323
1.284,3.45846e-323,3.45846e-323
1.288,3.45846e-323,3.45846e-323
1.292,3.45846e-323,3.45846e-323
1.296,3.45846e-323,3.45846e-323
1.3,3.45846e-323,3.45846e-323
1.304,3.45846e-323,3.45846e-323
1.308,3.45846e-323,3.45846e-323
1.312,3.45846e-323,3.45846e-323
1.316,3.45846e-323,3.45846e-323
1.32,3.45846e-323,3.45846e-323
1.324,3.45846e-323,3.45846e-323
1.328,3.45846e-323,3.45846e-323
1.332,3.45846e-323,3.45846e-323
1.336,3.45846e-323,3.45846e-323
1.34,3.45846e-323,3.45846e-323
1.344,3.45846e-323,3.45846e-323
1.348,3.45846e-323,3.45846e-323
1.352,3.45846e-323,3.45846e-323
1.356,3.45846e-323,3.45846e-323
1.36,3.45846e-323,3.45846e-323
1.364,3.45846e-323,3.45846e-323
1.368,3.45846e-323,3.45846e-323
1.372,3.45846e-323,3.45846e-323
1.376,3.45846e-323,3.45846e-323
1.38,3.45846e-323,3.45846e-323
1.384,3.45846e-323,3.45846e-323
1.388,3.45846e-323,3.45846e-323
1.392,3.45846e-323,3.45846e-323
1.396,3.45846e-323,3.45846e-323
1.4,3.45846e-323,3.45846e-323
1.404,3.45846e-323,3.45846e-323
1.408,3.45846e-323,3.45846e-323
1.412,3.45846e-323,3.45846e-323
1.416,3.45846e-323,3.45846e-323
1.42,3.45846e-323,3.45846e-323
1.424,3.45846e-323,3.45846e-323
1.428,3.45846e-323,3.45846e-323
1.432,3.45846e-323,3.45846e-323
1.436,3.45846e-323,3.45846e-323
1.44,3.45846e-323,3.45846e-323
1.444,3.45846e-323,3.45846e-323
1.448,3.45846e-323,3.45846e-323
1.452,3.45846e-323,3.45846e-323
1.456,3.45846e-323,3.45846e-323
1.46,3.45846e-323,3.45846e-323
1.464,3.45846e-323,3.45846e-323
1.468,3.45846e-323,3.45846e-323
1.472,3.45846e-323,3.45846e-323
1.476,3.45846e-323,3.45846e-323
1.48,3.45846e-323,3.45846e-323
1.484,3.45846e-323,3.45846e-323
1.488,3.45846e-323,3.45846e-323
1.492,3.45846e-323,3.45846e-323
1.496,3.45846e-323,3.45846e-323
1.5,3.45846e-323,3.45846e-323
1.504,3.45846e-323,3.45846e-323
1.508,3.45846e-323,3.45846e-323
1.512,3.45846e-323,3.45846e-323
1.516,3.45846e-323,3.45846e-323
1.52,3.45846e-323,3.45846e-323
1.524,3.45846e-323,3.45846e-323
1.528,3.45846e-323,3.45846e-323
1.532,3.45846e-323,3.45846e-323
1.536,3.45846e-323,3.45846e-323
1.54,3.45846e-323,3.45846e-323
1.544,3.45846e-323,3.45846e-323
1.548,3.45846e-323,3.45846e-323
1.552,3.45846e-323,3.45846e-323
1.556,3.45846e-323,3.45846e-323
1.56,3.45846e-323,3.45846e-323
1.564,3.45846e-323,3.45846e-323
1.568,3.45846e-323,3.45846e-323
1.572,3.45846e-323,3.45846e-323
1.576,3.45846e-323,3.45846e-323
1.58,3.45846e-323,3.45846e-323
1.584,3.45846e-323,3.45846e-323
1.588,3.45846e-323,3.45846e-323
1.592,3.45846e-323,3.45846e-323
1.596,3.45846e-323,3.45846e-323
1.6,3.45846e-323,3.45846e-323
1.604,3.45846e-323,3.45846e-323
1.608,3.45846e-323,3.45846e-323
1.612,3.45846e-323,3.45846e-323
1.616,3.45846e-323,3.45846e-323
1.62,3.45846e-323,3.45846e-323
1.624,3.45846e-323,3.45846e-323
1.628,3.45846e-323,3.45846e-323
1.632,3.45846e-323,3.45846e-323
1.636,3.45846e-323,3.45846e-323
1.64,3.45846e-323,3.45846e-323
1.644,3.45846e-323,3.45846e-323
1.648,3.45846e-323,3.45846e-323
1.652,3.45846e-323,3.45846e-323
1.656,3.45846e-323,3.45846e-323
1.66,3.45846e-323,3.45846e-323
1.664,3.45846e-323,3.45846e-323
1.668,3.45846e-323,3.45846e-323
1.672,3.45846e-323,3.45846e-323
1.676,3.45846e-323,3.45846e-323
1.68,3.45846e-323,3.45846e-323
1.684,3.45846e-323,3.45846e-323
1.688,3.45846e-323,3.45846e-323
1.692,3.45846e-323,3.45846e-323
1.696,3.45846e-323,3.45846e-323
1.7,3.45846e-323,3.45846e-323
1.704,3.45846e-323,3.45846e-323
1.708,3.45846e-323,3.45846e-323
1.712,3.45846e-323,3.45846e-323
1.716,3.45846e-323,3.45846e-323
1.72,3.45846e-323,3.45846e-323
1.724,3.45846e-323,3.45846e-323
1.728,3.45846e-323,3.45846e-323
1.732,3.45846e-323,3.45846e-323
1.736,3.45846e-323,3.45846e-323
1.74,3.45846e-323,3.45846e-323
1.744,3.45846e-323,3.45846e-323
1.748,3.45846e-323,3.45846e-323
1.752,3.45846e-323,3.45846e-323
1.756,3.45846e-323,3.45846e-323
1.76,3.45846e-323,3.45846e-323
1.764,3.45846e-323,3.45846e-323
1.768,3.45846e-323,3.45846e-323
1.772,3.45846e-323,3.45846e-323
1.776,3.45846e-323,3.45846e-323
1.78,3.45846e-323,3.45846e-323
1.784,3.45846e-323,3.45846e-323
1.788,3.45846e-323,3.45846e-323
1.792,3.45846e-323,3.45846e-323
1.796,3.45846e-323,3.45846e-323
1.8,3.45846e-323,3.45846e-323
1.804,3.45846e-323,3.45846e-323
1.808,3.45846e-323,3.45846e-323
1.812,3.45846e-323,3.45846e-323
1.816,3.45846e-323,3.45846e-323
1.82,3.45846e-323,3.45846e-323
1.824,3.45846e-323,3.45846e-323
1.828,3.45846e-323,3.45846e-323
1.832,3.45846e-323,3.45846e-323
1.836,3.45846e-323,3.45846e-323
1.84,3.45846e-323,3.45846e-323
1.844,3.45846e-323,3.45846e-323
1.848,3.45846e-323,3.45846e-323
1.852,3.45846e-323,3.45846e-323
1.856,3.45846e-323,3.45846e-323
1.86,3.45846e-323,3.45846e-323
1.864,3.45846e-323,3.45846e-323
1.868,3.45846e-323,3.45846e-323
1.872,3.45846e-323,3.45846e-323
1.876,3.45846e-323,3.45846e-323
1.88,3.45846e-323,3.45846e-323
1.884,3.45846e-323,3.45846e-323
1.888,3.45846e-323,3.45846e-323
1.892,3.45846e-323,3.45846e-323
1.896,3.45846e-323,3.45846e-323
1.9,3.45846e-323,3.45846e-323
1.904,3.45846e-323,3.45846e-323
1.908,3.45846e-323,3.45846e-323
1.912,3.45846e-323,3.45846e-323
1.916,3.45846e-323,3.45846e-323
1.92,3.45846e-323,3.45846e-323
1.924,3.45846e-323,3.45846e-323
1.928,3.45846e-323,3.45846e-323
1.932,3.45846e-323,3.45846e-323
1.936,3.45846e-323,3.45846e-323
1.94,3.45846e-323,3.45846e-323
1.944,3.45846e-323,3.45846e-323
1.948,3.45846e-323,3.45846e-323
1.952,3.45846e-323,3.45846e-323
1.956,3.45846e-323,3.45846e-323
1.96,3.45846e-323,3.45846e-323
1.964,3.45846e-323,3.45846e-323
1.968,3.45846e-323,3.45846e-323
1.972,3.45846e-323,3.45846e-323
1.976,3.45846e-323,3.45846e-323
1.98,3.45846e-323,3.45846e-323
1.984,3.45846e-323,3.45846e-323
1.988,3.45846e-323,3.45846e-323
1.992,3.45846e-323,3.45846e-323
1.996,3.45846e-323,3.45846e-323
2,3.45846e-323,3.45846e-323
2.004,3.45846e-323,3.45846e-323
2.008,3.45846e-323,3.45846e-323
2.012,3.45846e-323,3.45846e-323
2.016,3.45846e-323,3.45846e-323
2.02,3.45846e-323,3.45846e-323
2.024,3.45846e-323,3.45846e-323
2.028,3.45846e-323,3.45846e-323
2.032,3.45846e-323,3.45846e-323
2.036,3.45846e-323,3.45846e-323
2.04,3.45846e-323,3.45846e-323
2.044,3.45846e-323,3.45846e-323
2.048,3.45846e-323,3.45846e-323
2.052,3.45846e-323,3.45846e-323
2.056,3.45846e-323,3.45846e-323
2.06,3.45846e-323,3.45846e-323
2.064,3.45846e-323,3.45846e-323
2.068,3.45846e-323,3.45846e-323
2.072,3.45846e-323,3.45846e-323
2.076,3.45846e-323,3.45846e-323
2.08,3.45846e-323,3.45846e-323
2.084,3.45846e-323,3.45846e-323
2.088,3.45846e-323,3.45846e-323
2.092,3.45846e-323,3.45846e-323
2.096,3.45846e-323,3.45846e-323
2.1,3.45846e-323,3.45846e-323
2.104,3.45846e-323,3.45846e-323
2.108,3.45846e-323,3.45846e-323
2.112,3.45846e-323,3.45846e-323
2.116,3.45846e-323,3.45846e-323
2.12,3.45846e-323,3.45846e-323
2.124,3.45846e-323,3.45846e-323
2.128,3.45846e-323,3.45846e-323
2.132,3.45846e-323,3.45846e-323
2.136,3.45846e-323,3.45846e-323
2.14,3.45846e-323,3.45846e-323
2.144,3.45846e-323,3.45846e-323
2.148,3.45846e-323,3.45846e-323
2.152,3.45846e-323,3.45846e-323
2.156,3.45846e-323,3.45846e-323
2.16,3.45846e-323,3.45846e-323
2.164,3.45846e-323,3.45846e-323
2.168,3.45846e-323,3.45846e-323
2.172,3.45846e-323,3.45846e-323
2.176,3.45846e-323,3.45846e-323
2.18,3.45846e-323,3.45846e-323
2.184,3.45846e-323,3.45846e-323
2.188,3.45846e-323,3.45846e-323
2.192,3.45846e-323,3.45846e-323
2.196,3.45846e-323,3.45846e-323
2.2,3.45846e-323,3.45846e-323
2.204,3.45846e-323,3.45846e-323
2.208,3.45846e-323,3.45846e-323
2.212,3.45846e-323,3.45846e-323
2.216,3.45846e-323,3.45846e-323
2.22,3.45846e-323,3.45846e-323
2.224,3.45846e-323,3.45846e-323
2.228,3.45846e-323,3.45846e-323
2.232,3.45846e-323,3.45846e-323
2.236,3.45846e-323,3.45846e-323
2.24,3.45846e-323,3.45846e-323
2.244,3.45846e-323,3.45846e-323
2.248,3.45846e-323,3.45846e-323
2.252,3.45846e-323,3.45846e-323
2.256,3.45846e-323,3.45846e-323
2.26,3.45846e-323,3.45846e-323
2.264,3.45846e-323,3.45846e-323
2.268,3.45846e-323,3.45846e-323
2.272,3.45846e-323,3.45846e-323
2.276,3.45846e-323,3.45846e-323
2.28,3.45846e-323,3.45846e-323
2.284,3.45846e-323,3.45846e-323
2.288,3.45846e-323,3.45846e-323
2.292,3.45846e-323,3.45846e-323
2.296,3.45846e-323,3.45846e-323
2.3,3.45846e-323,3.45846e-323
2.304,3.45846e-323,3.45846e-323
2.308,3.45846e-323,3.45846e-323
2.312,3.45846e-323,3.45846e-323
2.316,3.45846e-323,3.45846e-323
2.32,3.45846e-323,3.45846e-323
2.324,3.45846e-323,3.45846e-323
2.328,3.45846e-323,3.45846e-323
2.332,3.45846e-323,3.45846e-323
2.336,3.45846e-323,3.45846e-323
2.34,3.45846e-323,3.45846e-323
2.344,3.45846e-323,3.45846e-323
2.348,3.45846e-323,3.45846e-323
2.352,3.45846e-323,3.45846e-323
2.356,3.45846e-323,3.45846e-323
2.36,3.45846e-323,3.45846e-323
2.364,3.45846e-323,3.45846e-323
2.368,3.45846e-323,3.45846e-323
2.372,3.45846e-323,3.45846e-323
2.376,3.45846e-323,3.45846e-323
2.38,3.45846e-323,3.45846e-323
2.384,3.45846e-323,3.45846e-323
2.388,3.45846e-323,3.45846e-323
2.392,3.45846e-323,3.45846e-323
2.396,3.45846e-323,3.45846e-323
2.4,3.45846e-323,3.45846e-323
2.404,3.45846e-323,3.45846e-323
2.408,3.45846e-323,3.45846e-323
2.412,3.45846e-323,3.45846e-323
2.416,3.45846e-323,3.45846e-323
2.42,3.45846e-323,3.45846e-323
2.424,3.45846e-323,3.45846e-323
2.428,3.45846e-323,3.45846e-323
2.432,3.45846e-323,3.45846e-323
2.436,3.45846e-323,3.45846e-323
2.44,3.45846e-323,3.45846e-323
2.444,3.45846e-323,3.45846e-323
2.448,3.45846e-323,3.45846e-323
2.452,3.45846e-323,3.45846e-323
2.456,3.45846e-323,3.45846e-323
2.46,3.45846e-323,3.45846e-323
2.464,3.45846e-323,3.45846e-323
2.468,3.45846e-323,3.45846e-323
2.472,3.45846e-323,3.45846e-323
2.476,3.45846e-323,3.45846e-323
2.48,3.45846e-323,3.45846e-323
2.484,3.45846e-323,3.45846e-323
2.488,3.45846e-323,3.45846e-323
2.492,3.45846e-323,3.45846e-323
2.496,3.45846e-323,3.45846e-323
2.5,3.45846e-323,3.45846e-323
2.504,3.45846e-323,3.45846e-323
2.508,3.45846e-323,3.45846e-323
2.512,3.45846e-323,3.45846e-323
2.516,3.45846e-323,3.45846e-323
2.52,3.45846e-323,3.45846e-323
2.524,3.45846e-323,3.45846e-323
2.528,3.45846e-323,3.45846e-323
2.532,3.45846e-323,3.45846e-323
2.536,3.45846e-323,3.45846e-323
2.54,3.45846e-323,3.45846e-323
2.544,3.45846e-323,3.45846e-323
2.548,3.45846e-323,3.45846e-323
2.552,3.45846e-323,3.45846e-323
2.556,3.45846e-323,3.45846e-323
2.56,3.45846e-323,3.45846e-323
2.564,3.45846e-323,3.45846e-323
2.568,3.45846e-323,3.45846e-323
2.572,3.45846e-323,3.45846e-323
2.576,3.45846e-323,3.45846e-323
2.58,3.45846e-323,3.45846e-323
2.584,3.45846e-323,3.45846e-323
2.588,3.45846e-323,3.45846e-323
2.592,3.45846e-323,3.45846e-323
2.596,3.45846e-323,3.45846e-323
2.6,3.45846e-323,3.45846e-323
2.604,3.45846e-323,3.45846e-323
2.608,3.45846e-323,3.45846e-323
2.612,3.45846e-323,3.45846e-323
2.616,3.45846e-323,3.45846e-323
2.62,3.45846e-323,3.45846e-323
2.624,3.45846e-323,3.45846e-323
2.628,3.45846e-323,3.45846e-323
2.632,3.45846e-323,3.45846e-323
2.636,3.45846e-323,3.45846e-323
2.64,3.45846e-323,3.45846e-323
2.644,3.45846e-323,3.45846e-323
2.648,3.45846e-323,3.45846e-323
2.652,3.45846e-323,3.45846e-323
2.656,3.45846e-323,3.45846e-323
2.66,3.45846e-323,3.45846e-323
2.664,3.45846e-323,3.45846e-323
2.668,3.45846e-323,3.45846e-323
2.672,3.45846e-323,3.45846e-323
2.676,3.45846e-323,3.45846e-323
2.68,3.45846e-323,3.45846e-323
2.684,3.45846e-323,3.45846e-323
2.688,3.45846e-323,3.45846e-323
2.692,3.45846e-323,3.45846e-323
2.696,3.45846e-323,3.45846e-323
2.7,3.45846e-323,3.45846e-323
2.704,3.45846e-323,3.45846e-323
2.708,3.45846e-323,3.45846e-323
2.712,3.45846e-323,3.45846e-323
2.716,3.45846e-323,3.45846e-323
2.72,3.45846e-323,3.45846e-323
2.724,3.45846e-323,3.45846e-323
2.728,3.45846e-323,3.45846e-323
2.732,3.45846e-323,3.45846e-323
2.736,3.45846e-323,3.45846e-323
2.74,3.45846e-323,3.45846e-323
2.744,3.45846e-323,3.45846e-323
2.748,3.45846e-323,3.45846e-323
2.752,3.45846e-323,3.45846e-323
2.756,3.45846e-323,3.45846e-323
2.76,3.45846e-323,3.45846e-323
2.764,3.45846e-323,3.45846e-323
2.768,3.45846e-323,3.45846e-323
2.772,3.45846e-323,3.45846e-323
2.776,3.45846e-323,3.45846e-323
2.78,3.45846e-323,3.45846e-323
2.784,3.45846e-323,3.45846e-323
2.788,3.45846e-323,3.45846e-323
2.792,3.45846e-323,3.45846e-323
2.796,3.45846e-323,3.45846e-323
